id,group,message,historical_reply,reply_id,created_at,intent,escalate,label_reason,annotator
420090,35005325674445b3e4d40621ac0e6c33fc198c4bbf62aa403b42469bcfff17c9,Spent all night arguing with useless [USER] chat help agents until the last one finally got it right. Saying requirements that don't exist.,[USER] Apologies - Were you able to leave feedback via the email sent by the agent in question? ^TP,420088,Tue Oct 10 06:14:44 +0000 2017,,,,
575333,7fbf34bc95fd30e7a2be16ce8fa7150292937f382f8a34fb08d3fef8e263d571,"[USER] i cant sign my account, it says ""Account Locked"". Can you help me?","[USER] Sorry to hear that, Burak. Can I ask which Amazon site you are trying to access (.com / .co.uk / etc)?^TI",575332,Sun Dec 03 08:07:52 +0000 2017,,,,
1342551,f52d7a28dd28510ebff8dba26a5722b52d74c99543cb1e5989d00c9ed849ce21,Hey [USER] i am not able to change my mobile number of current account as there is another account linked with it. Can you help please.,[USER] Sorry for the hassle. Please report this to our support team here: [URL] and we'll check this. ^HN,1342549,Mon Oct 16 13:23:15 +0000 2017,,,,
1760487,4cb54cdd01a38f8ff52782ee84f3ef0c4aee0201d6ffb297248a515df7a4ccbe,[USER] Weird issue... I just got an Echo & it seems to be connected to my old USA Amazon account and not my current UK account.  Help?,[USER] Oh no! Have you attempted to de-register the device and register it to a new account as shown here: [URL] ^TG,1760485,Tue Nov 07 19:52:10 +0000 2017,,,,
121033,db71f4309a0b14a94d68a6b9f2010524d886a45b2fbbf165e7e72702c1297f72,Explain it [USER] or just make an Irish website already and save all of us the frustration [URL],"[USER] Thank you for reaching out to us! Please check here for shipping rates and information for UK as well Ireland: 
[URL] hope this helps, please let us know. ^MO",121031,Thu Nov 23 23:35:41 +0000 2017,,,,
734155,4fd76ef79292f28b828f3ee284517e64b9bbc1e57fd14568e02c3b93468aa35f,[USER] is there an issue with your password reset links ?  I’m not receiving any emails from you,[USER] Have you tried reaching us here: [URL] ^CD,734153,Wed Oct 11 11:06:41 +0000 2017,,,,
2276184,9ad94ea2d3c22f156dd5ca3d7538de3812d2f094adc3bf245251bf80c0c726f7,"[USER] I'm still waiting on a delivery that was supposed to arrive November 7th that still isn't here, any help tracking it down?",[USER] What is the current status of the package? You can check for that information at this link: [URL] ^MW,2276182,Sat Nov 11 16:44:32 +0000 2017,,,,
2983669,c6a6f15c455075fdd3f8eafff801592c8eef378efaaef027209c4b6ef43e969d,"[USER] #LGQ6AppQuiz
Where is result?","[USER] The results haven't been announced yet, Sukumar. Winners will be notified via email. Do keep an eye on your inbox. ^SY",2983668,Thu Nov 30 05:36:46 +0000 2017,,,,
1288923,29a812ea0ba95833ba4a27d188cd7629218695f6b9d90ceebd7eda0c2c9a2f6c,[USER] fiz a compra do Kindle no dia 23/10 pq vcs disseram q entregaria até 27/10. Ai hj me avisam q só chega dia 31/10. #desapontado😒,"[USER] Olá Roger, você recebeu um correio indicando a mudança da data estimada? ^DA",1288922,Thu Oct 26 19:42:47 +0000 2017,,,,
2946968,36c5452466c8e0c41a103ad1cba2fca700f5acf775a1afaf8216a12e36accdc4,[USER] [USER] when are you getting Jim Ross [USER]  autobiography back in stock for UK folks? Ordered months ago... Thanks,"[USER] I'm sorry, we're not aware of when this will be back in stock. You will receive an email once the item is available and has been dispatched. ^RO",2946967,Wed Nov 29 15:42:54 +0000 2017,,,,
1033194,1414a2530635791ba8797f333d6d5518717394b3f27c6bfdf742da481399d497,"[USER] order processed and shipped ,then cancelled due to payment error. Amount has been deducted from my account.","[USER] I am sorry about the cancellation of your order. However, the refund will be processed to your original payment (1/2)^SF [USER] method in 3-5 business days for the amount deducted. You may check the refund status here: [URL] (2/2)^SF","1033196,1033192",Mon Oct 23 05:42:17 +0000 2017,,,,
2318019,3f779842ab7d2f0e83a3a3e629cb85249902842c6b58b6c2e3782648d4735d5e,"It feels like a long day at work, when you get a message that your [USER] has been delivered at home...!!!",[USER] The struggle is real!! What will you do when you meet her first? ^PB,2318017,Mon Nov 13 09:36:44 +0000 2017,,,,
1397862,b22ae219409b04d53f72c27c7aea1605a6824ee207618a23c6787516f5aef317,[USER] customer services have failed to help me register my kindle. For the past three weeks.,[USER] I'm sorry your having troubles registering your Kindle. When you register the device what happens? What was advised? ^VS,1397860,Sat Oct 28 15:36:28 +0000 2017,,,,
2171862,2d40d85ad932703a2ba295118004f03fe027ca2b26a8052960315791860f2e56,"[URL]

[USER] [USER] Luks lik U R bk n Bsnes of Insulting Indians [USER] [USER] [USER] Pls tak action",[USER] Thanks for flagging this Raghunandan. We'll get this escalated. ^HN,2171860,Thu Oct 19 11:55:33 +0000 2017,,,,
270936,e85327ab5ad749884ec624b48da477bc4863d92c3bec1f77b37c24856cca6729,[USER] I can not take anything from Amazon Cash on Delivery.,[USER] Could you confirm  what is the error you're seeing? ^HD,270933,Fri Oct 06 02:11:39 +0000 2017,,,,
2488985,60472cd3c8e80cab90013ce4683edc12885dbb51f3f30b4d9dce579772872e1f,[USER] were is my refund for that prime account I never wanted but you still took money from 2 separate accounts for?,"[USER] Refunds can take 3-5 business days to process. Did you get an e-mail confirming that it was canceled and refunded? If not, we can look into this with you here: [URL] ^AF",2488984,Sun Nov 26 19:13:35 +0000 2017,,,,
2459100,8a1898c937975bb377cb154ac854aba27d9005bda952e54f8c7be1c8f0590413,"[USER] Hi amazon team, I need your help on one order I had placed in October and not received yet. Supplier is unable to resolve the issue. [URL]","[USER] Apologies for the delay in delivery. Please connect with our support team here: [URL] for further assistance on it. Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^RW",2459099,Wed Nov 15 06:16:43 +0000 2017,,,,
509373,bee9bab879dd96f6479a50adbe62b347d6efbbed8a351757c3fc14c17bf19458,[USER] [USER] hard to ship a product if you don't seal the package.... [URL],"[USER] I am sorry about the delivery issues. While we can't access accounts via Twitter, we still want to help. Please call or chat in so we can explore available options here: [URL] ^SG",509372,Fri Dec 01 22:05:37 +0000 2017,,,,
1542640,bee9bab879dd96f6479a50adbe62b347d6efbbed8a351757c3fc14c17bf19458,"Cool, the [USER] [USER] app crashed again on my [USER]  Fire Stick. (do not tell me to restart my fire stick, and my wifi connection is strong)","[USER] I'm sorry for the frustration! Please try the tips in ""Issues with a Specific App?"" listed here: [URL] ^BH",1542639,Fri Nov 03 23:07:03 +0000 2017,,,,
1145971,d49856b9b5d017dfe302ecd80fd28e80318a9ce73430af46002e463ffffbde96,[USER] please can someone give me a uk number to call as your site keeps taking me to the login screen,[USER] I'm sorry for the troubles! We're here to help any way we can. Try going here: [URL] ^AL,1145970,Tue Oct 24 13:42:27 +0000 2017,,,,
1012914,49dd3b172108d7fbf359f645fcccb06509a3c8e6d9743bed482f60810a41b60f,[USER] can i use amazon pay with credit card emi..?,[USER] Please reach out to our support team here: [URL] and we'll check this for you. ^HN,1012913,Sat Oct 14 14:31:33 +0000 2017,,,,
1146965,c20cfbf6819e6997d42d7ba356e4db58f32de30c3cf41fe5cadd22cea0eaef5f,[USER] bonjour je n’ai plus accès à mon compte !!!,"[USER] Bonjour, est-ce que vous recevez un message d'erreur lorsque vous essayez de vous connecter sur votre compte ? ^AR",1146963,Tue Oct 24 13:56:54 +0000 2017,,,,
1510479,c20cfbf6819e6997d42d7ba356e4db58f32de30c3cf41fe5cadd22cea0eaef5f,[USER] bonjour j’ai reçu un mail pour un remboursement sur mon compte bancaire sauf que je n’ai jamais associé de carte a mon compte !,"[USER] Bonjour, pouvez-vous m'expliquer davantage? ^ARC",1510477,Fri Nov 03 14:42:18 +0000 2017,,,,
2111079,c20cfbf6819e6997d42d7ba356e4db58f32de30c3cf41fe5cadd22cea0eaef5f,[USER] est ce vous qui m’appelez ?,"[USER] Bonjour, vous avez reçu un e-mail de la part de ma collègue Mbayang D en date du 06/11, l'avez-vous consulté? ^FA",2111077,Wed Nov 08 16:04:33 +0000 2017,,,,
2319452,c20cfbf6819e6997d42d7ba356e4db58f32de30c3cf41fe5cadd22cea0eaef5f,[USER] bonjour j’aimerais savoir ou en est le remboursement de 2 produits qui ont étaient commandés sur mon compte sans en autoriser,"[USER] N'ayant pas accès à votre compte le service client.  Contactez s'il vous plaît notre service client pour qu'ils vous aident via [URL]
^YL",2319450,Mon Nov 13 12:25:46 +0000 2017,,,,
2399195,c20cfbf6819e6997d42d7ba356e4db58f32de30c3cf41fe5cadd22cea0eaef5f,[USER] quand vous dite par mail je vous recontact dans les 6h qui suivent vous oubliez ou ca se passe comment ?,"[USER] Pourriez-vous me fournir plus de détails sur le souci que vous rencontrez?
^MD",2399194,Sat Nov 18 16:44:14 +0000 2017,,,,
2538856,c20cfbf6819e6997d42d7ba356e4db58f32de30c3cf41fe5cadd22cea0eaef5f,[USER] vous etes pas compétent,"[USER] Bonjour, je suis désolée d'apprendre cela. Pouvez-vous m'expliquer davantage la situation rencontrée s'il vous plait ? ^SB",2538854,Thu Nov 16 10:05:27 +0000 2017,,,,
1860956,5ef7ed9b5252a892553189d96a78696a82d0aac05a2a9b9a8d16597ea544ebd7,[USER] Participated in so many Win an iPhone contests but never won anything :( Kuch toh karo yaar !,[USER] Keep trying and may good luck be with you for the next time. :D ^AU,1860954,Wed Nov 22 06:16:12 +0000 2017,,,,
444321,4357438b74382cacf02451afd44217a22e14bbed6015da1b919a450d2c407b26,[USER] i always faced an issue with delivery at my office address. Not good still waiting for my product.,[USER] Sorry for the trouble you are facing with the delivery of the product. Please report it to our support team here: [URL] and we’ll be glad to help you. ^SC,444320,Wed Nov 22 09:16:21 +0000 2017,,,,
2675653,813db8d59adb1d9c4bf106d77494e652523cc9b35a711368ef97343322ce713b,[USER] you guys should screen your customer service representatives a little more 🤦🏽‍♂️,"[USER] I'm sorry for any poor experience you've had! Without giving account information, can you tell us more about what's going on? ^KJ",2675652,Tue Oct 31 12:33:16 +0000 2017,,,,
495007,dac0900ff10cb6b2ba3285306d21b1647f8b167e83d7fbb283fdc785ed4f0edf,Hey [USER] go and tell your delivery drivers not to leave my parcels outside my front door please. Cant tell yet but if any xmas presents are missing I will know why.,"[USER] Hi Stuart, have you got unattended delivery preferences set on your account: [URL] ^JJ",495006,Fri Dec 01 17:35:16 +0000 2017,,,,
854459,738ec53eac56769547115ca17162a9c9c1f28caf08b96f5655c4656cf302649e,[USER] suprised 2 see that u cancel order on ur own and dont fulfill. u r cheating customers & dnt blacklist fraudster sellers,"[USER] I understand your concern, please contact us here: [URL] so that we can assist you accordingly. ^BA",854457,Fri Oct 20 15:06:37 +0000 2017,,,,
1121655,6279d11661abc288b796609e9fd9b7f14f48d38c35467fa8ded1a9b252a2be27,[USER] No exchange offer available for Indore([NUMBER]). This is poor.,"[USER] Due to certain courier restrictions, not all pin codes are eligible for exchange offer. 1/2^MS [USER] Having said that, I'll b sure to forward your comments internally as feedback and we'll work on it. 2/2^MS","1121656,1121654",Sun Oct 15 13:12:43 +0000 2017,,,,
2017534,c3412fa627ee69c06fdf0bed67cc22b87fba9c5e20ded2705e006282318cdd50,"[USER] Bonjour, comment faire réclamation ? Colis noté livré et rien dans la boite aux lettres ! Merci","[USER] 1/2 Bonjour Jérémy je suis désolé pour cela. Avez-vous vérifié auprès de vos voisins? Si oui, veuillez contacter notre SAV. [USER] 2/2 Vous pouvez le faire via ce lien :  [URL]
Une enquête sera ouverte pour localiser le colis. ^ARC","2017535,2017533",Wed Nov 08 08:10:21 +0000 2017,,,,
2885758,27fa497b39c6a3fa32e4b84891a08a6cce6d53c5db65c2747fe69850fce1edaf,"Que me compró [USER] una plancha por [USER] en el Black Friday que estaba a £99 por £23 y me acaba de llegar, y estoy super emocionado! [URL]",[USER] ¡Que maravillosa noticia Fran! Deseamos que disfrutes mucho tu producto. ¡Saludos! ^AZ,2885757,Tue Nov 28 11:36:39 +0000 2017,,,,
2673433,8ca994c57ad996cfb6400fffb798cbb9051be10409e6c47526ee2a5f14abab67,"[USER] Appreciate delivery tracking system, but horrible delivery team. W/o contacting me sending regret msg. Tracking #
[NUMBER]","[USER] I'm sorry about the delivery. Please report this to our support team here: [URL] ^HA [USER] Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^HA","2673434,2673432",Tue Oct 31 11:41:21 +0000 2017,,,,
1642078,a24ab319cc002dbc8f09f3190c540598bcc3c64c588dbeb5a5e10d9aa2773a6c,"[USER] I didnot get cashback for add money.
😗😗",[USER] Could you please tell us more about the issue for better understanding Prakash? ^HN,1642077,Tue Oct 17 13:42:21 +0000 2017,,,,
1557400,2e18a239295cc328e7108517734697d731eb80092a7af22b4ff6588a742e5a91,"2 mail attim, mizmizlandim diye en hizli delivery optionla siparis ettirtip sonra da onu mizmizlanma hediyesi olarak veren [USER] 💜",[USER] Şimdilik Türkçe olarak destek verememekteyiz. Bizimle müşteri hizmetleri iletişime geçebilirsiniz: [URL] ^DW,1557399,Mon Oct 16 22:25:10 +0000 2017,,,,
1734576,147a74211cd4783e3d05ff2b44bf4bd040a183dd25f936a7ca39515d5dd6751d,[USER]  no one came or called [URL],[USER] That's unexpected. We'd like to help you. May I know if you reported to our support team here: [URL] ^BS,1734575,Tue Nov 07 13:19:44 +0000 2017,,,,
517548,bb22ea1b9f08b7e86211343e5008f006dc1444a2276b12dbdbf3642f85f46ab4,"Hey [USER], server down or is it me? #amazonprimenow","[USER] Hey, Tiffany! To the best of my knowledge, the server is not down. Are you getting an error message when you try and access Prime Now? ^BL",517547,Sat Dec 02 01:54:44 +0000 2017,,,,
40895,76c80747ea8c6c97d0955407030072c972e1e30e8e18c146d636f1f22970b66c,"You should really be careful when you outsource deliveries [USER] I just had a box delivered, left on porch (at least the doorbell was rung), yet the order states package was handed directly to resident. NOT TRUE. Please use UPS and not someone driving a regular car....","[USER] I'm very sorry to hear about the delivery trouble, Cindi! We'd like to help the best we can. Just to confirm, who's the carrier listed for your order here: [URL] ^HC",40894,Wed Nov 22 20:14:37 +0000 2017,,,,
2419921,76c80747ea8c6c97d0955407030072c972e1e30e8e18c146d636f1f22970b66c,"Received another package when I wasn’t home, yet the delivery status stated I signed for it. Not good when I didn’t really sign for it....[USER]",[USER] Hello! I'm sorry to hear that your package was wrongly signed for. Who was the carrier of the package? You can check here: [URL] ^RM,2419919,Sat Nov 25 22:31:37 +0000 2017,,,,
2509299,e8b23208e82e25313297720718041c26351b3fb1b0d77792bc36fa1550551f4d,[USER] why does my fire box consistently lose connection with Amazon servers?,"[USER] I'm sorry for the connection issues! I'd recommend completely power-cycling the device and router, as well as running a speed test. Please let us know if that helps! ^WT",2509296,Wed Nov 15 22:12:17 +0000 2017,,,,
1225801,a5ab2115c5b4ac940dc72e26ddc89e2bf4de2cebd418bedfa22ef19e08c0ba12,Wann ist eigentlich #BigBangTheory Staffel 10 auf Prime verfügbar? [USER] #Verzweiflung,[USER] Leider liegen uns hierzu noch keine Infos vor. Bitte behalte die Webseite im Auge :) ^BL,1225800,Wed Oct 25 19:10:21 +0000 2017,,,,
26920,daaef401f5d113917258302e8f5a87d86ff98a8fae3348ff2cb51110d5c29d50,Last time I pre order anything from [USER] infact you have gone massively downhill recently. Rather pay high street prices. #lostcustom,"[USER] I'm sorry that we've let you down. Without any personal or account information, can you tell us what happened? ^TR",26919,Tue Oct 31 21:47:10 +0000 2017,,,,
965261,b8bb8cfdacfe74181d016f8bf9a2f290c0b2e1ba319cd1aafa643fc79c5d3dcf,"[USER] [USER] disapointed with very 1st delivery under prime membrship. Courier denied delvry, didn't call me.",[USER] Sorry to know about the delivery issue. Please share your details here: [URL] and we'll reach out. ^KA,965259,Sat Oct 14 03:14:06 +0000 2017,,,,
1108772,b8bb8cfdacfe74181d016f8bf9a2f290c0b2e1ba319cd1aafa643fc79c5d3dcf,[USER] tell me how to cancel prime subscription. Shopping experience is pathetic wiid u guys. Shud consider [USER],[USER] I understand your concern. I request you to share your details using the link provided earlier for further help. ^ST,1108771,Sun Oct 15 09:01:39 +0000 2017,,,,
2856547,15d1c5c7d5dd52d31cfacc0238e4db06ff4a19a08f00d4c2215b94fc58d80b8d,this is the most perfect error page i’ve ever seen [USER] [URL],[USER] Nothing is more paw-fect than a picture of a dog! 🐶 ^HM,2856546,Mon Nov 27 21:24:00 +0000 2017,,,,
142858,a25339c53bd06258cc5862981ffe990d4223345d703cc8a455ae4e798a9aaf70,"[USER] it is not okay for couriers to put there foot in your door, when you’ve already agreed to take a neighbours parcels. #poorsevice","[USER] Oh no! I'm so sorry! You're right, this isn't acceptable. When you can, please phone us here: [URL] to report this delivery.  Thanks for bringing this to our attention. ^LB",142856,Fri Nov 24 13:01:45 +0000 2017,,,,
2378510,091ddeeef7f503aad932bf7cb06caaef4735c1916800f5dd13d7f75c68cf838a,Cancel this product before one week.. no one come to collect.. worst experience get from Amazon #AmazonIndia [URL],"[USER] we'll look into it and reach out to you soon. Please don't provide your order id, as we consider 2/3 ^AP",2378508,Thu Nov 09 05:41:49 +0000 2017,,,,
823592,bfc6ca1c5bb6cd4fcf9095cfeb02392ef9a2c93b740a19c39f45a6fefa83d3a5,[USER] Horrible phone call  w/customer service today. Considering cancelling my prime membership. #badcustomerservice #amazonprime,"[USER] Oh no! Terribly sorry to hear about that, Peter. What was the issue that you were calling about, and how did they help? ^JD",823590,Thu Oct 12 23:35:54 +0000 2017,,,,
1447990,eefc2fb6bff5ed197121393f8632b4eaafc9a908a4dc9c598af27798c65a0190,"Hey, [USER], honestly these mustard-colored Windows 95 buttons are not a good look. The German localization also needs some work. 👍 [URL]",[USER] But it's yellow! 😘 I'll forward your feedback. ^AN,1447988,Thu Nov 02 16:23:42 +0000 2017,,,,
917833,db932eee7bbfb5cb44f892b90f86a5fe4670e37f79ea5eba1fc6268096d4043d,So someone access my account and cancel my membership to Prime. No one as an explanation at [USER],[USER] I'm sorry for the account troubles you've had! I'd like our team to take a look into this for you. Please leave your information here: [URL] and we will respond back shortly. ^AH,917832,Sat Nov 25 16:11:02 +0000 2017,,,,
2944309,aef6b01f730b41ec953e23fda3da86b0b7fbf37bcdd7ca4e973ee17b81554805,Why? Why? Why???? Do you send out your parcels not wrapped in any form??? Especially at this time of year! 😡😡😡 [USER],"[USER] Thanks for reaching out to us! We'd like to look into this further with you. When you have the time, could you provide us with a link to the product in question? ^TK",2944308,Wed Nov 29 14:31:59 +0000 2017,,,,
2418446,2aa03d0a26a11ed5d5f79285947deb6519394f61ff079176f0f2368ec7e10e8f,[USER] I went to cancel my Amazon Prime membership as my free trial has expired & was offered another 30 days free. Will this commit me to an annual membership or can I cancel again after the trial if I want to? Thanks!,"[USER] You can certainly turn off your auto-renew settings so that you're not automatically charged! We'll show you how, but we want to make sure we're providing the correct steps for you, so to clarify, what website do you use? For example, .com, .co.uk, etc.?  ^DY",2418444,Tue Nov 14 17:10:37 +0000 2017,,,,
1261847,2c8e29ad0ba35b100ba3014729014d2acee802136458fcf53a4cbad5b95d1a53,[USER] I have received two mails today at 3:36 & 3:38 Thanking me for product reviews. I didn’t review those products. Am I hacked?,"[USER] Naveen, have you submitted any review recently against any product? ^HR",1261846,Thu Oct 26 10:22:11 +0000 2017,,,,
2954309,a900ac2f7f75e2642caa4f6bf5bbfe6b70bec00d035898856ea1d62aa5f718a3,[USER] ¿cómo puedo abrir una reclamación a la empresa de transporte que trae los productos? Dicen que han estado en mi casa repartiendo y no ha venido nadie. No me he movido. No es la primera vez que me pasa con ellos.,"[USER] Hola, Carlos. Lamentamos mucho estos inconvenientes. ¿Cuál es la fecha de entrega estimada para este pedido? ^ES",2954306,Wed Nov 29 18:52:46 +0000 2017,,,,
2806630,cae54eed0f532aa8b8687044f9f3a4aa95fff6b84a2d202b3caf53b947994a2a,The a way to let amazon know their driver might have delivered my package to the wrong house? No one came by which means they delivered to the other side of the complex. Bleh!,[USER] Hi Sarah! I'm sorry you haven't received your package. Would you let us know who the carrier is assigned to your package? You can see that here: [URL] We're here to help where we can! ^KL,2806628,Wed Nov 22 03:15:06 +0000 2017,,,,
1768938,f50d27b2dfd67ec4999340c369dc1712d3f321d0a287ba960fd584a998c1e6c9,Daily chats with [USER] CS rep wasn't sufficient to get the problem solved and phone rep has no idea why chat reps couldnt solve :(,[USER] Sorry about the unsatisfactory response you received. Could you please elaborate your issue so we can help you? ^NR,1768937,Tue Nov 07 22:38:05 +0000 2017,,,,
2290920,0ef753cdb51cc93760176e7ac0842db05685599a603bd3bdbeb7a32bfab67c60,"#AmazonPrime, 2 #commandes dans la #semaine & 2 #retards de #livraison ! #Inadmissible & #inexcusable ! #Nul, #zéro #total, #àfuir ! #Boycott ! #internet #achats #clients #service #transporteur #Amazon #foutagedegueule","[USER] Bonjour, désolée d'apprendre cela :/ que dit le suivi de votre commande s'il vous plaît ? ^SN",2290919,Sun Nov 12 09:31:55 +0000 2017,,,,
792739,f6d6ba649e80323a46ca8b0e4fac9fc4bd88f08fa7d7fdadc27dcacdbcf61b89,"[USER] Today is the date of delivery, but still I didn't receive my order and I don't want to hear a sorry from you. Where to DM details?",[USER] We regret for the inconvenience in delivering this order. Being a social platform we'll not be able to access your 1/2 ^MJ [USER] order  from Facebook. Call us here: [URL] & we'll take necessary actions to make things right. 2/2 ^MJ,"792740,792738",Thu Oct 12 13:08:57 +0000 2017,,,,
1225181,2793a0c5584a5791f6422ccdf8f58462e3bf3cd2a2f9b632707790e045e917c7,"[USER] ist absolut unterirdisch 👎🏻 Beschwerde ist raus.Jahresende warte ich ab,wenn nicht besser dann keine Bestellung bei [USER] mehr","[USER] Hi, wenn du unsere Unterstützung brauchst, dann melde dich gerne mal hier: [URL] Lieben Gruß ^NW",1225180,Wed Oct 25 16:04:12 +0000 2017,,,,
2829489,2793a0c5584a5791f6422ccdf8f58462e3bf3cd2a2f9b632707790e045e917c7,"Moin [USER], [USER] sollte doch als Lieferant bei mir gestrichen werden!? Neue Bestellung kommt jetzt wieder mit #DHL... Warum?","[USER] Hi, ein gänzlicher Ausschluss ist leider nicht möglich. Das müsste dir aber eigentlich auch so in der Bestätigungsmail mitgeteilt worden sein. Wie lange ist die Abwahl denn her? ^MS",2829488,Mon Nov 27 12:09:16 +0000 2017,,,,
1097668,1c6d2ecb3c3535dad8037e21087c8af4282ea6e5453ea3d822334bea2fce3221,[USER] waited in all day for a scheduled 7am-10pm delivery. Didn't arrive. Customer services unhelpful. How can I arrange redelivery?,[USER] I'm sorry the order wasn't delivered! Do you see a new delivery date listed w/the tracking information? ^DD,1097667,Mon Oct 23 22:00:45 +0000 2017,,,,
1667172,a39abd6ad410982009eab39d9b41f7e663b0ad27d9b83a910922a5cb6ae665a9,Just 15 minutes back received stone instead of monitor. [USER] order #[ORDER_ID] #SHOCKED,"[USER] Please don't provide your order details, we consider it to be personal information. Our page is visible to the public.3/3 ^PJ [USER] please contact us here: [URL] so we can assist you. 2/3 ^PJ [USER] That's strange. Did you report this to our support team? If no, 1/3 ^PJ","1667171,1667173,1667174",Mon Nov 06 11:32:04 +0000 2017,,,,
1668359,a39abd6ad410982009eab39d9b41f7e663b0ad27d9b83a910922a5cb6ae665a9,Just 15 minutes back received stone instead of monitor. [USER] order #[ORDER_ID] #SHOCKED [URL],"[USER] I'm so sorry to know about this, Vipul. We have responded to you here: [URL] Request you to check. ^MP",1668357,Mon Nov 06 11:32:47 +0000 2017,,,,
1420662,6e6770cf0972bc7d0c82d5ff78ec8b39f952b3ce037f66da64546c4e480837aa,Package went from out for delivery to suddenly not getting here for two days? [USER] #amzl_us is garbage [URL],[USER] Oh no! I'd like a member of my team to look into this with you. Please provide more info here: [URL] ^VB,1420663,Thu Nov 02 00:21:06 +0000 2017,,,,
1633166,c49ba9e9951caa4c3309d1ef6c05cc8cf5c82286f5672c79f82be1ab824b3be9,"[USER] your company, ""guarantees"", and customer service are useless! (""William"" and ""Jennifer"" to be more specific). Prime is dead. [USER]",[USER] I'm sorry Chris. Can you let us know more about what's going on? No account details please. ^EM,1633165,Tue Oct 17 12:39:41 +0000 2017,,,,
593398,72e4c596e2a4c635ade99b93aa845188cb3250bb0694a65a80649d5ca908b5a6,Think I may have to rethink my rule of purchasing all my music. A few days into [USER] Unlimited on my new [USER] and am loving it.,[USER] We're so glad to hear you're enjoying it! 😁 ^HC,593397,Sun Dec 03 18:01:21 +0000 2017,,,,
919809,3e52d15fb6bad77b8825398a8d0d8037f9d8120dbda20b6b6a9f77ef982a2518,"[USER] [USER] Bonjour, est-ce qu'on recevra le jeu Call Of Duty : World War II le 2 novembre, c'est à dire 1 jour en avance?","[USER] Bonjour, l'article paraîtra le 3 novembre 2017 et l'option ""Livraison garantie le jour de la sortie"" est proposée. ^SM",919808,Sat Oct 21 11:04:29 +0000 2017,,,,
1631103,e6e592a8fb9d0caeddda48ae631a266b16c7927a8970b516c0143ae3488dc8fb,[USER] how you gonna tell me I get a refund and then tell me I don’t? [URL],[USER] We'd be happy to help out in any way we can! Can you please clarify where you were told you weren't being refunded? ^WJ,1631102,Tue Oct 17 12:24:23 +0000 2017,,,,
2472395,5e5335ce787b96e005238e8bfc48d70843dea92fbb889eb75e1c80efc04ccde0,Ist die erste Staffel von Teen Wolf im deutschen Prime enthalten ? [USER],"[USER] Ja, schau mal hier: [URL] Grüße ^VM",2472393,Wed Nov 15 12:28:09 +0000 2017,,,,
1167718,cf8dfe0d54f0e00f2cb2c036bd4f412ea91d0cbe5e6f9d99161faf9c7b83b617,"It'd be cool if 2 [USER] could 'network' timers. IE set a timer on the kitchen Echo, have it go off on the Echo in the bedroom.",[USER] We value your feedback! Let our Developers know of any suggestions you have here: [URL] ^KP,1167717,Tue Oct 24 18:50:43 +0000 2017,,,,
503568,3d0136f0fa139514236965994f79ee62adc7bb3dd6f2b9efd79875c07d370f5b,[USER] [USER] [USER] It is now past 8pm. What is the point of Amazon Prime when the delivery guy is always late. I wish to make a formal complaint against this idiot. This is the 3rd order I've had that has missed the deadline. Absolutely ridiculous!,"[USER] I'm sorry for the trouble this may have caused; deliveries may occur until 21:00 of the specified delivery date. If you do not receive an update for this order, please contact us using the following link: [URL] ^WM",503567,Fri Dec 01 20:13:16 +0000 2017,,,,
1540469,045c8240eec1b3d12308290e815fa7bcb35c5be2fd98e3d8f23b1ceda4385648,"I said, ""Alexa, sound like a cat."" And Alexa made a noise that still has Finn scouring the house for another feline. [USER]",[USER] That was Sir Purrs-A-Lot 🐱. He's the best on our Echo team. 😁  ^JP,1540468,Sat Nov 04 02:09:55 +0000 2017,,,,
1316536,3b3eddbdce31fc01bceba091ce925bb784371f36acf1f2d418032755bc9f623c,[USER] why can't i find or watch Thursday Night Football on my mobile device?,"[USER] Hi, you can catch the highlights here- [URL] 1/2 ^TP [USER] Reach out should you've any further queries- [URL] our digital team will be happy to assist. 2/2 ^TP","1316537,1316535",Fri Oct 27 07:27:28 +0000 2017,,,,
771339,7da44603312c3e8340dbf5c1e69d8a885f1d9e5fde5f94c7ed22fd58a1e113db,[USER] [USER] look another shipment in 2 weeks that is late. Why do I pay for prime? [URL],[USER] I'm sorry for the delay! We can make sure this is reported. We can be reached 24/7 here: [URL] ^EP,771338,Thu Oct 12 00:05:35 +0000 2017,,,,
1777582,b65d1c85b442e0df1d88b0403eae248a7b4560c7894dc152d30b72b88c49098c,"What is the point of [USER] prime delivery if I order on Friday and ""next day"" delivery is Monday, order on Saturday and ""next day"" delivery is Tuesday?","[USER] Dan, I'm sorry to hear that you didn't get your item when you needed it. Most times, two-day shipping is based on business days only as most of our carriers don't do weekend delivery. I would also suggest ensuring that your address allows weekend delivery. ^SY",1777580,Sat Nov 25 13:50:41 +0000 2017,,,,
1622304,8ba48e1db2ab314a656819b549cf143aef6e0f4ffee5d2df14ad8f3ed8445347,[USER] [USER] Bought Oneplus 3T in great Indian festival. Phone had issues with vibration motor hence ordered a replacement.,[USER] We've responded to your query here: [URL] ^HA,1622303,Tue Oct 17 11:37:12 +0000 2017,,,,
